15000 3000
258 45 135
121 149 45
257 229 135
167 34 135
171 64 0
73 65 90
280 29 45
5 221 45
5 4 45
300 243 135
151 274 135
237 17 135
11 61 90
145 189 45
89 147 135
157 103 135
85 244 135
73 38 0
43 259 45
141 8 0
84 211 0
236 272 0
153 44 45
141 165 135
116 285 45
183 179 90
268 250 90
41 223 0
156 215 135
251 167 0
85 96 45
189 299 135
65 134 0
153 56 45
124 262 0
184 24 90
23 150 90
21 288 90
181 162 45
59 175 90
213 265 45
101 250 45
271 278 45
174 223 90
292 265 0
194 139 45
34 182 90
46 223 135
26 39 45
105 134 45
9 239 135
180 223 0
285 248 90
77 48 135
42 223 90
83 280 0
272 60 90
229 297 0
27 285 45
220 212 0
191 6 0
128 86 0
98 292 90
1 202 45
132 188 135
223 169 0
142 188 90
91 238 135
19 273 90
152 8 90
289 193 45
164 50 90
164 191 135
283 228 135
110 1 45
7 201 45
13 152 0
60 4 45
14 278 90
257 185 90
242 46 0
204 220 135
247 127 45
73 220 0
233 117 45
221 187 135
59 274 135
28 97 45
42 185 45
38 112 90
298 284 45
264 150 90
139 124 0
57 282 45
150 201 90
240 36 45
197 170 45
123 91 90
125 99 90
291 89 0
131 232 90
122 64 45
91 121 135
208 54 0
30 166 45
167 296 90
73 259 135
295 99 90
273 133 0
63 20 90
189 245 45
287 67 90
234 176 0
125 115 0
21 156 90
212 137 90
39 291 135
276 239 90
114 168 135
240 17 90
80 245 0
205 6 45
3 127 90
117 22 45
41 236 45
170 148 45
234 276 90
229 113 90
201 79 90
111 195 90
146 248 90
86 222 90
292 16 45
60 235 135
185 287 45
174 85 90
57 110 0
213 69 0
287 95 135
167 26 0
188 162 135
159 48 90
91 251 135
119 288 45
91 215 90
77 5 90
98 171 0
290 15 45
269 26 0
206 133 135
21 10 90
4 126 45
68 242 135
120 159 90
59 176 90
199 273 45
177 107 45
179 153 0
16 192 45
233 64 135
239 195 45
1 93 135
143 220 0
128 294 90
151 19 90
196 139 135
68 94 90
282 180 0
270 251 135
264 38 45
278 54 0
187 125 135
297 130 135
39 107 45
262 157 45
214 6 90
264 210 45
290 137 45
212 214 0
54 186 90
52 52 0
261 79 0
215 157 90
130 79 45
224 99 135
198 41 45
187 220 135
248 211 90
247 241 0
285 155 90
81 54 90
291 252 90
9 256 0
212 194 90
151 127 135
21 66 0
223 176 0
44 33 90
179 6 135
194 96 45
125 67 135
90 132 90
158 225 0
55 211 135
83 64 90
279 20 0
228 31 45
33 108 135
157 225 90
13 226 45
51 213 135
250 72 90
170 133 135
253 230 45
203 20 45
261 225 135
267 113 0
150 204 0
121 28 0
171 8 135
223 152 0
262 204 0
290 23 45
215 9 0
52 114 135
52 235 0
225 241 90
73 175 135
127 60 0
106 63 0
298 231 90
96 14 135
287 72 45
273 194 135
8 48 90
119 32 45
282 287 0
26 208 135
75 219 0
223 48 45
167 104 90
275 17 135
46 214 0
208 114 90
183 165 45
125 260 90
194 224 90
19 255 0
284 241 90
152 161 135
32 69 90
291 53 45
182 294 45
216 212 90
167 286 0
259 126 45
175 286 90
299 99 45
29 42 0
238 173 45
192 38 45
106 172 135
185 219 90
47 167 45
162 71 90
234 223 45
66 73 90
238 177 0
279 256 45
163 178 45
251 287 135
62 240 90
152 184 0
99 5 90
214 159 0
71 142 0
80 86 135
12 243 45
40 136 45
51 4 90
188 31 0
27 53 45
232 288 135
279 217 90
90 108 90
88 76 0
294 215 90
298 186 135
56 99 90
107 202 90
79 240 135
118 159 0
67 124 45
180 15 90
284 87 0
184 166 45
172 97 90
11 46 45
173 171 90
296 101 135
99 293 135
47 19 45
173 285 90
97 120 135
244 36 135
253 98 45
12 151 45
192 235 45
138 215 45
23 119 45
179 26 90
89 254 0
141 261 135
121 31 45
144 162 45
34 298 135
15 230 0
21 193 0
20 285 90
174 218 0
154 111 0
156 63 90
251 29 90
54 260 45
211 122 135
7 7 45
263 145 0
85 213 0
23 44 0
55 129 135
293 29 135
232 180 0
134 179 0
261 189 0
287 8 0
145 90 90
162 130 0
246 138 45
221 197 135
142 264 135
284 73 0
248 212 135
24 183 0
107 11 45
259 203 45
266 76 45
42 65 45
300 284 90
239 264 90
61 288 135
169 34 135
2 42 45
35 25 0
278 121 135
145 136 135
207 117 0
90 277 135
185 205 90
74 288 45
52 295 90
99 58 45
53 236 135
166 68 45
197 179 0
82 48 0
47 295 135
204 92 45
272 254 0
134 201 135
111 131 135
159 9 135
231 130 0
50 39 45
89 53 90
189 270 135
233 186 90
145 95 45
39 254 135
255 139 90
153 136 135
226 111 90
5 261 45
163 192 90
149 152 90
291 282 135
198 10 135
240 13 45
276 28 90
190 289 0
259 55 45
200 276 135
235 94 90
140 67 0
110 168 90
26 82 90
28 183 45
64 245 45
143 150 45
269 1 0
126 243 45
104 193 45
261 89 45
264 107 135
113 246 90
117 82 135
118 202 0
241 264 45
269 12 45
180 122 0
118 62 90
264 132 0
29 97 0
149 257 0
183 272 45
14 111 90
240 122 90
165 85 0
147 86 0
112 197 0
69 4 90
89 181 90
33 83 0
117 32 0
78 81 0
282 35 45
54 52 135
136 40 45
37 293 45
270 12 90
34 18 0
122 159 135
42 247 90
228 135 0
37 81 90
83 276 135
148 215 90
248 294 90
109 254 45
195 126 135
267 88 90
270 160 45
175 91 45
30 159 45
34 210 90
169 105 45
147 274 0
179 219 45
180 150 135
114 167 90
288 100 90
281 261 90
224 60 135
132 146 90
214 176 90
219 75 90
110 129 90
140 123 90
240 142 90
213 81 0
233 170 90
296 262 135
202 258 90
250 217 45
67 37 45
228 63 135
30 134 135
90 290 0
153 61 135
109 136 135
56 30 45
258 5 90
269 271 135
209 19 135
196 58 135
218 272 90
5 224 0
172 161 135
208 221 135
287 216 45
212 6 90
275 215 0
74 32 90
287 28 0
185 171 135
183 81 45
180 156 45
122 151 0
179 244 90
244 217 0
250 240 90
105 298 45
141 200 90
71 20 135
7 269 0
236 256 135
17 224 0
12 48 0
137 100 45
68 254 0
180 174 90
105 37 135
241 217 0
223 224 45
110 259 0
170 103 45
159 56 45
72 50 135
37 153 45
43 298 135
161 84 90
46 174 45
99 243 45
189 258 90
106 78 0
294 15 135
91 255 0
68 152 0
271 240 45
145 176 90
95 299 90
260 238 45
133 266 135
151 20 90
133 115 45
87 202 0
105 29 45
253 181 0
122 161 0
271 241 90
123 216 90
255 209 45
111 80 0
219 86 90
204 26 135
12 103 0
50 203 135
263 95 90
138 10 0
113 64 90
99 128 45
98 109 45
101 153 90
140 161 0
90 232 90
249 293 0
48 65 45
267 178 45
192 109 135
149 57 0
282 52 90
287 46 135
94 288 45
10 227 90
66 145 135
24 205 0
256 52 135
169 83 45
290 251 45
292 168 90
36 132 45
252 284 90
245 26 0
112 212 0
10 256 0
84 194 0
78 157 45
245 178 90
260 191 0
179 264 0
199 66 90
25 40 135
71 39 135
37 225 0
12 275 0
13 254 135
261 154 45
23 232 90
122 5 90
54 98 45
204 260 135
95 92 135
21 7 0
97 162 0
44 120 135
193 276 135
44 46 0
160 195 45
116 183 90
21 115 135
195 157 90
210 72 0
197 196 135
126 88 90
179 180 135
295 68 0
177 244 135
154 104 90
290 160 0
154 244 0
29 128 135
114 32 45
239 148 0
56 132 45
6 167 90
121 284 45
210 190 135
116 207 45
150 173 0
93 203 90
108 6 0
176 196 0
82 139 135
201 125 135
281 246 90
57 7 0
208 103 135
238 76 135
102 4 90
236 223 45
13 42 0
103 269 0
10 32 90
249 191 90
47 4 90
269 181 135
96 45 45
289 191 90
242 232 45
263 51 0
262 91 135
150 118 45
80 50 0
131 131 0
262 161 0
14 222 45
210 132 90
270 45 45
300 185 0
23 81 90
68 73 45
234 108 90
221 240 0
16 208 90
259 172 135
74 102 135
279 63 135
242 12 0
246 42 0
200 207 45
180 194 45
280 172 45
242 296 45
123 212 45
201 159 0
122 108 90
201 224 90
279 219 0
207 74 0
64 299 90
74 163 90
59 83 90
89 196 0
234 54 135
194 90 0
156 147 90
210 76 90
45 170 135
272 122 90
214 171 90
68 228 135
191 160 45
238 292 135
113 15 45
91 172 135
48 289 0
47 115 45
63 262 90
73 195 0
261 169 45
3 53 0
172 205 45
104 99 0
94 200 90
251 132 90
210 216 45
173 126 90
8 196 45
285 209 135
260 117 0
211 268 45
111 284 0
180 127 135
200 244 90
148 279 0
50 1 90
140 248 135
3 265 135
184 9 90
83 93 90
242 261 90
77 122 45
252 232 135
288 9 0
198 291 0
11 65 45
52 177 45
125 51 45
97 179 45
273 74 90
296 48 135
102 250 45
294 96 90
291 298 90
159 54 0
273 144 0
193 275 0
85 85 45
174 199 135
275 107 90
243 97 90
56 48 45
2 24 90
237 287 90
285 285 135
231 35 90
78 250 135
128 57 90
205 176 0
65 56 45
134 165 90
204 137 135
184 128 0
36 237 45
122 90 0
191 88 135
233 139 0
235 71 0
226 85 45
36 137 0
101 165 45
213 122 90
122 42 0
18 9 0
259 40 0
8 252 90
81 184 0
39 268 0
107 192 0
196 63 0
115 86 0
140 207 135
188 277 135
162 16 45
293 95 135
205 215 90
267 26 0
270 148 90
85 141 45
53 246 90
260 264 90
255 82 0
51 226 0
199 150 45
189 106 90
159 71 0
243 93 90
196 11 45
152 32 45
71 63 135
270 279 0
99 99 0
31 212 90
2 143 135
243 203 135
108 293 90
29 212 45
300 202 0
161 8 45
286 283 45
230 123 90
129 174 0
286 152 90
27 14 90
129 165 135
262 266 0
63 26 0
70 277 45
292 222 135
215 273 0
125 181 135
194 184 90
102 95 0
298 57 45
204 47 45
289 99 0
171 15 135
128 141 135
177 146 90
127 8 135
205 27 90
222 76 45
229 33 90
193 200 90
180 274 135
129 119 90
48 266 0
122 48 0
129 213 0
113 272 135
120 21 0
275 64 45
194 39 45
177 299 45
167 161 0
228 124 135
165 198 135
108 220 135
81 203 45
16 138 135
11 250 0
231 233 0
146 94 45
66 249 45
27 30 45
280 209 0
142 210 45
166 45 45
263 223 45
252 148 0
135 15 90
79 72 135
3 270 0
229 59 45
227 46 90
84 82 45
195 92 45
246 32 45
207 3 0
141 46 90
15 117 90
56 23 45
63 276 135
29 182 0
19 246 45
294 234 135
247 17 90
242 184 135
212 134 135
131 274 90
121 134 90
180 73 90
125 25 90
276 277 45
21 245 90
96 289 45
203 141 45
118 120 45
144 254 135
160 16 45
164 121 135
87 218 90
151 246 90
106 247 135
69 228 0
229 6 45
76 15 45
181 136 45
24 155 135
76 102 0
73 7 45
85 142 45
104 293 45
17 67 0
279 255 135
104 295 0
115 7 90
269 130 90
48 236 0
286 281 90
149 201 90
275 133 135
183 127 90
290 283 0
248 142 90
220 251 0
158 104 90
127 155 45
53 183 90
56 213 90
217 155 135
159 69 45
30 117 135
34 142 90
226 295 90
247 104 0
228 67 135
37 150 135
192 228 0
215 233 90
112 164 45
126 151 135
209 1 90
252 244 45
243 137 45
62 94 45
23 90 90
29 115 135
220 101 45
71 213 135
75 70 90
192 284 0
296 255 45
133 260 45
167 42 135
119 114 45
232 142 90
276 240 135
300 93 135
86 169 0
200 192 45
211 242 0
24 41 90
32 149 45
202 162 90
299 257 0
5 225 0
68 97 135
174 239 135
45 27 0
291 272 45
220 30 90
7 226 45
31 17 0
200 94 90
65 258 135
115 34 45
95 38 0
156 102 135
239 165 0
230 184 45
136 66 90
246 261 45
207 16 135
74 286 90
218 156 90
218 27 90
235 34 45
87 19 45
16 211 135
108 169 45
195 142 90
137 212 0
204 29 0
151 176 90
235 217 0
29 94 0
187 116 90
139 115 135
198 276 0
128 145 45
127 93 90
159 210 135
202 150 135
71 16 45
296 103 135
20 116 45
91 257 45
10 267 90
147 244 135
27 255 0
75 61 90
281 241 0
159 16 90
242 242 90
3 277 135
164 6 45
204 149 135
13 203 90
111 157 135
100 293 45
149 86 45
297 284 0
281 70 90
155 172 45
176 46 0
14 82 90
238 62 135
35 234 135
175 280 0
33 60 0
37 183 135
20 69 0
63 110 45
282 26 90
38 164 45
233 49 135
34 175 0
8 119 0
118 264 45
61 109 135
88 30 45
79 258 90
272 87 135
129 113 135
248 9 45
299 61 90
265 174 45
133 157 45
154 16 135
151 93 135
30 253 90
114 233 135
21 16 90
281 140 90
29 124 0
190 170 45
145 220 45
97 19 90
24 131 45
128 166 135
256 176 90
205 22 0
237 288 0
42 158 0
113 128 45
23 22 45
2 91 45
191 201 135
283 111 0
205 293 0
253 37 135
280 95 0
107 238 45
276 98 90
264 275 135
42 173 90
62 171 45
136 154 45
161 77 90
220 267 135
234 152 0
233 66 90
225 16 135
109 222 90
287 84 0
24 264 135
176 157 135
88 287 135
127 239 0
60 146 45
139 190 0
71 131 90
49 180 45
294 277 90
83 108 90
219 247 45
275 35 135
275 221 45
220 174 0
30 198 45
5 151 45
5 2 45
72 38 0
9 156 90
11 12 0
267 79 45
253 89 45
206 281 0
62 20 45
229 239 90
117 115 90
179 55 135
108 95 0
249 127 90
71 163 45
227 50 45
147 140 90
102 35 45
64 32 90
130 293 90
215 202 135
189 219 45
222 172 90
24 109 0
270 127 0
120 270 90
102 165 135
299 285 45
80 270 0
4 266 45
198 272 135
172 217 135
23 33 45
77 20 90
164 133 135
289 58 135
94 272 90
272 18 45
274 271 90
281 15 0
58 98 0
149 45 0
238 91 135
77 234 0
29 133 45
270 193 45
251 285 135
122 162 90
89 300 135
77 77 90
278 223 45
187 268 45
253 18 0
142 145 90
50 263 135
96 220 0
94 36 135
107 96 45
158 275 0
61 89 0
211 271 90
21 236 135
278 249 90
280 263 0
184 250 135
252 184 0
189 201 0
92 164 90
203 95 0
3 102 45
41 214 90
144 36 0
35 20 90
268 108 45
195 293 0
268 114 90
294 295 45
263 264 45
300 46 135
278 252 0
219 285 90
129 36 135
156 57 45
163 118 90
140 103 45
140 1 135
248 171 90
266 183 90
245 161 90
158 61 0
157 196 45
49 300 0
257 297 135
72 299 90
244 279 0
285 117 90
215 173 45
166 278 0
64 38 0
32 88 90
148 13 45
249 233 90
101 127 0
137 246 0
282 299 135
78 28 0
54 203 45
169 286 90
274 247 45
62 277 90
121 56 45
91 243 90
68 76 90
274 168 0
50 124 90
115 199 135
25 113 90
119 287 135
72 89 90
295 109 45
254 211 45
171 167 90
107 46 0
88 169 90
215 235 135
95 44 0
278 299 90
159 132 135
63 199 90
103 68 45
186 76 45
163 141 135
146 13 90
283 216 0
63 244 135
199 242 45
256 129 45
103 143 135
169 223 90
47 182 0
153 261 135
122 209 90
45 74 0
254 246 0
215 103 90
239 192 45
296 21 90
270 155 45
61 24 0
32 39 0
292 155 135
210 205 45
92 37 135
249 105 0
33 122 90
2 41 90
238 207 135
280 14 45
149 252 90
60 139 135
273 202 135
145 263 90
284 104 135
240 32 90
46 3 45
121 195 90
95 239 135
208 262 135
268 99 90
208 194 135
181 209 135
185 284 90
157 10 45
44 211 45
159 224 45
120 212 0
79 224 45
69 12 0
13 250 0
188 264 45
52 20 135
178 112 45
138 253 90
129 103 45
108 198 0
272 35 45
67 83 90
44 47 90
243 255 90
208 229 135
13 67 0
102 112 90
212 155 45
90 30 90
174 247 90
220 112 45
230 148 135
287 98 0
243 23 45
158 143 45
286 290 135
288 83 0
192 218 135
108 101 90
34 176 135
249 38 45
210 49 45
231 247 90
192 168 45
9 283 45
29 251 90
135 122 0
207 259 90
72 133 45
244 24 45
24 169 135
181 169 0
250 41 90
205 141 0
129 206 45
148 297 90
117 165 45
77 141 90
240 86 0
87 16 90
287 164 135
115 271 0
128 291 0
232 149 0
159 184 45
209 280 45
291 269 90
206 194 90
28 142 90
10 187 90
180 114 90
120 197 135
36 215 90
48 95 90
231 112 90
148 254 0
23 29 0
128 111 90
122 274 0
198 284 45
239 203 90
26 106 90
78 52 90
247 7 135
34 70 45
233 72 90
204 39 135
174 283 0
170 196 0
77 68 90
29 129 90
260 226 135
182 126 45
83 48 45
160 200 0
85 47 45
16 200 135
221 208 45
112 32 45
133 221 90
263 90 90
146 150 0
125 252 90
142 171 90
80 260 0
180 104 0
47 44 45
160 236 45
208 72 45
241 88 135
64 80 135
73 85 135
232 248 45
58 3 90
178 209 135
133 25 135
9 268 90
182 297 135
287 71 45
210 26 0
117 31 0
216 205 45
17 13 0
149 290 135
25 193 135
85 271 0
138 213 0
260 140 135
71 155 135
232 179 135
100 162 90
154 216 45
157 41 45
5 209 0
122 285 135
245 18 0
88 43 0
214 187 0
238 199 90
217 139 90
18 297 90
164 81 135
204 216 45
162 95 135
98 283 90
149 172 0
24 195 0
242 164 135
149 53 90
90 239 0
232 47 45
114 169 135
60 77 90
156 261 90
59 90 90
293 282 90
74 2 45
82 195 45
189 146 45
186 204 45
232 116 90
230 56 0
82 197 45
18 45 135
172 50 135
146 87 45
119 140 90
129 243 135
73 185 0
34 1 0
93 292 45
39 125 135
164 253 135
289 63 45
24 252 0
147 117 135
22 206 135
80 124 0
172 254 135
202 9 90
200 62 0
201 215 90
108 272 90
177 253 135
101 272 0
83 148 45
39 57 90
230 180 135
169 17 0
240 77 45
286 64 135
55 243 90
113 166 90
94 75 45
106 46 0
196 219 45
299 42 0
149 215 45
135 9 135
275 157 90
75 112 135
136 281 45
128 167 135
130 27 45
173 119 135
83 283 90
63 210 90
14 6 0
265 81 135
167 51 135
140 145 90
111 161 0
95 231 0
159 177 0
45 134 45
92 294 45
98 5 45
3 206 90
47 66 45
35 79 135
207 200 135
24 25 0
133 145 135
242 263 45
67 275 135
90 65 0
51 260 0
175 205 90
193 216 90
51 278 45
260 221 0
149 236 45
157 257 45
29 3 135
245 116 135
68 206 90
246 264 90
123 260 90
93 231 0
182 261 45
150 95 45
95 289 45
8 145 45
131 52 135
296 275 45
109 64 0
223 229 135
270 208 0
141 138 90
288 102 90
191 14 90
80 188 45
36 282 45
60 161 0
3 202 90
180 118 45
23 288 135
190 180 45
226 276 45
30 227 135
1 112 45
57 267 90
285 237 135
182 145 135
151 106 0
9 125 45
232 86 0
130 38 90
180 242 0
271 244 0
57 217 135
22 234 45
79 211 45
11 59 0
227 87 135
48 259 90
225 269 135
294 176 90
68 276 90
199 133 90
265 263 90
39 106 135
187 66 90
49 119 90
175 283 45
200 151 45
63 158 45
27 139 45
292 272 135
63 260 45
152 287 90
117 91 45
105 171 90
202 13 0
151 241 45
284 51 90
227 246 45
243 247 90
56 105 135
238 8 90
57 245 135
32 42 90
2 286 45
12 196 90
163 205 0
83 165 0
15 279 0
222 189 90
126 262 45
161 132 90
17 273 0
100 13 45
19 214 90
281 171 90
138 23 135
280 84 0
190 26 45
137 74 0
292 113 0
233 246 90
279 208 90
248 298 90
109 6 45
238 185 135
168 185 135
293 73 90
73 275 90
65 90 0
204 65 45
263 56 45
30 264 135
212 76 90
90 170 0
141 227 45
277 242 90
125 59 0
185 224 90
139 256 45
219 164 0
250 13 45
272 219 45
119 54 135
239 211 45
119 237 90
217 278 135
208 217 0
273 277 90
163 252 0
228 71 90
255 11 0
62 78 90
252 6 135
272 145 0
164 88 0
227 232 45
161 220 90
73 28 135
202 188 90
212 123 0
262 150 45
23 204 90
75 156 90
285 180 135
296 300 0
58 81 45
115 274 135
163 180 0
292 119 45
151 271 0
244 96 135
160 279 0
73 248 90
63 176 45
63 290 90
271 132 0
36 256 45
114 95 45
35 105 0
53 187 90
210 134 90
232 139 0
23 164 45
285 147 135
202 58 90
36 119 0
181 100 0
11 85 45
189 13 45
10 273 135
297 285 45
137 31 45
24 84 135
161 198 0
71 229 45
165 140 0
53 73 135
264 127 135
260 45 0
288 164 0
126 97 0
23 82 45
234 151 0
237 80 90
62 15 45
272 299 135
178 133 135
62 42 45
148 38 0
75 295 90
283 101 135
150 224 45
76 251 45
222 32 45
214 185 45
9 67 135
134 285 90
240 207 135
179 225 45
162 103 0
68 131 90
75 143 90
195 101 0
158 114 45
225 76 135
292 65 135
120 113 135
204 117 0
251 273 135
218 184 90
163 184 0
299 184 135
168 204 0
243 219 90
163 149 45
185 19 0
241 128 90
100 184 135
127 258 0
80 248 90
19 129 45
30 172 0
246 254 0
289 1 45
239 56 0
174 45 0
145 113 0
147 78 135
237 183 135
294 258 90
150 80 0
131 188 90
29 59 90
136 249 135
200 210 45
187 183 0
104 257 45
236 298 90
70 98 45
16 221 90
242 55 90
248 37 45
228 244 0
29 276 90
216 253 0
300 42 135
289 158 135
108 263 45
10 199 135
158 39 0
15 268 135
121 35 0
84 168 135
127 281 45
208 192 135
73 266 45
262 226 45
16 89 135
212 80 0
32 92 45
5 276 135
251 95 0
35 122 45
140 31 90
13 5 0
177 66 0
280 152 90
249 120 0
113 111 90
77 296 135
293 113 45
24 210 45
88 4 135
195 42 135
221 19 135
28 228 135
5 9 135
274 57 90
35 58 135
11 53 45
147 69 45
200 190 135
171 28 90
137 147 45
199 85 45
154 224 135
182 180 90
115 111 0
29 88 0
150 288 0
231 101 90
8 106 45
269 265 135
52 162 45
296 217 90
254 201 90
143 263 45
5 223 90
197 221 45
272 88 45
278 175 45
237 88 0
210 102 90
268 56 135
193 90 135
41 115 90
162 248 0
100 10 45
59 255 0
176 202 0
268 237 135
86 245 135
11 251 0
58 101 0
216 3 135
146 195 90
92 43 90
34 154 135
15 54 90
47 219 45
248 96 135
176 58 0
82 161 90
162 2 90
268 210 45
69 34 135
27 65 45
19 200 0
192 213 0
271 4 90
125 238 135
44 264 135
240 153 135
12 132 45
20 15 135
153 289 90
64 279 45
197 218 0
188 46 90
299 191 0
219 11 45
296 111 135
48 98 135
91 103 135
79 140 135
192 4 135
215 185 0
104 187 45
155 31 0
184 105 0
153 150 45
174 122 0
73 279 45
47 107 45
218 279 135
275 77 135
281 271 90
185 100 0
243 45 0
182 234 45
7 177 0
41 164 45
252 199 45
61 53 135
258 201 135
29 185 90
129 236 0
176 249 45
89 207 0
31 155 45
119 151 45
199 239 135
14 91 0
7 137 0
61 195 135
127 190 135
14 159 45
163 156 0
157 250 45
254 188 90
95 216 0
53 9 0
262 33 90
99 149 0
293 235 0
206 274 45
52 227 90
243 42 135
127 37 135
10 81 45
3 56 135
21 166 45
207 248 135
20 8 135
288 256 135
187 146 0
104 33 135
113 289 90
183 25 135
73 208 90
175 85 90
209 216 0
258 110 0
165 244 0
62 99 90
96 275 0
298 11 90
177 231 0
40 124 135
111 98 45
225 91 45
53 288 90
290 234 0
168 31 0
143 295 45
14 153 135
275 285 135
220 240 90
299 180 0
296 207 90
280 86 45
191 130 135
67 260 0
265 48 0
222 229 0
64 34 135
191 280 90
265 271 135
285 271 135
152 130 45
18 50 90
2 287 135
194 24 90
211 58 0
119 69 135
67 72 45
81 290 90
111 164 45
44 42 45
252 3 135
102 180 90
55 135 45
56 38 90
279 231 45
300 212 135
29 55 135
211 273 0
199 213 45
14 87 90
119 142 135
129 252 45
279 69 45
268 295 135
246 161 45
295 78 0
163 201 90
261 177 90
210 9 0
92 166 0
151 277 135
94 118 45
75 249 45
220 171 0
124 129 45
197 93 90
133 55 90
286 278 45
96 158 45
253 120 90
195 234 135
275 90 45
44 198 45
71 297 90
235 214 45
227 61 135
152 222 45
149 230 0
276 206 90
254 94 90
54 126 0
34 251 135
212 156 90
30 148 45
206 89 45
168 14 45
58 44 90
234 169 0
289 274 90
162 61 0
58 115 90
230 285 135
138 127 90
254 266 135
80 234 0
60 252 0
214 79 90
213 154 135
217 30 135
215 26 45
81 95 0
154 89 45
10 8 135
37 97 45
255 43 135
81 98 45
228 30 135
150 92 45
60 18 90
140 24 90
51 235 45
240 292 90
234 118 90
128 275 135
92 241 90
194 246 45
239 58 90
203 178 0
31 86 45
283 268 45
139 213 135
44 21 135
183 190 135
262 7 135
272 41 0
75 220 135
63 214 0
38 24 45
122 183 0
249 181 0
27 86 90
201 228 90
201 268 90
202 230 135
188 71 0
168 95 0
114 255 0
61 206 90
136 112 45
80 294 45
106 27 0
279 90 45
183 132 45
65 73 45
119 176 90
74 43 135
198 139 45
237 20 45
187 46 45
41 296 135
173 282 0
243 119 135
22 201 90
12 115 45
42 198 0
181 285 90
15 294 90
100 125 135
186 73 0
264 260 90
101 109 0
176 207 0
254 296 0
71 67 0
125 22 45
203 45 45
7 25 45
169 130 135
203 17 0
279 287 45
280 41 45
212 238 45
284 147 0
271 299 90
82 35 45
189 39 135
23 263 0
198 107 0
136 44 90
40 51 0
190 21 45
30 293 90
262 92 90
248 248 90
181 81 0
145 266 0
80 108 0
115 62 135
17 92 135
34 272 135
111 209 45
213 245 135
199 131 0
52 127 45
103 186 45
236 225 0
144 44 135
236 138 135
1 152 135
66 184 0
292 179 45
211 240 90
184 208 135
236 90 135
168 167 0
49 271 135
27 165 45
172 20 90
281 213 135
165 82 45
13 87 0
152 109 45
75 51 0
